"","x"
"1",28
"2",30
"3",30.4355650820526
"4",28.8378692586914
"5",31.3346479236476
"6",27.259543704407
"7",25.902201895875
"8",25.3977911954272
"9",25.1660848916231
"10",26.5905161542519
"11",26.9541527557078
"12",33.2532578500416
"13",35.0764477390162
"14",33.9569078169184
"15",33.5160152859546
"16",30.1657678503798
"17",29.0827882332188
"18",30.2726306857393
"19",29.0260789800252
"20",25.4801479337381
"21",24.3859370094392
"22",20.9239493233762
"23",19.8890270922056
"24",19.6044511936617
"25",19.5495844211987
"26",22.691843965045
"27",23.6612654659946
"28",25.5206235290455
"29",26.0753778569834
"30",26.2269023712748
"31",26.2550730830333
"32",21.5533681232967
"33",20.1287208406263
"34",19.7189492581948
"35",19.6214623448579
"36",18.0538005020065
"37",17.6085207506751
"38",19.0725350695435
"39",16.4156994064006
"40",17.2046962649757
"41",14.3491459713416
"42",18.2152698837144
"43",14.7259313647781
"44",13.6959854825309
"45",16.5540481504184
"46",19.0166330452226
"47",18.2092527231018
"48",19.5327291073549
"49",18.3712389509934
"50",19.5845354430854
"51",19.9531081605864
"52",20.0599913933991
"53",20.0862725720312
"54",20.0881531239581
"55",18.5186011633507
"56",18.0430137117246
"57",19.4706525573168
"58",19.9069313035955
"59",18.4714201115682
"60",18.0366334123747
"61",17.9117454350112
"62",17.8822002889945
"63",16.31698451396
"64",15.8555346821727
"65",14.1702981182746
"66",15.2488529625102
"67",15.6009535085859
"68",17.2901880229301
"69",16.2473210593621
"70",19.0664236359197
"71",16.7919005642228
"72",16.1001150090124
"73",15.8987272899751
"74",15.848455224562
"75",15.8439943446089
"76",15.8527307538523
"77",15.8646270648491
"78",15.8766518956298
"79",15.8879426418061
"80",15.8983032102654
"81",17.4721728385292
"82",16.3851332878438
"83",14.4896532018064
"84",15.4884947561738
"85",15.0205598934799
"86",15.6695764874084
"87",14.3092286799786
"88",14.6882335880909
"89",14.0328073762262
"90",15.410413879455
"91",15.8364502697467
"92",15.9670022602562
"93",14.4414762312113
"94",15.5476726632949
"95",15.8884214793348
"96",15.9916065703538
"97",16.0212261668802
"98",14.4637795604119
"99",12.4306808456042
"100",11.8300784916842
"101",14.8005583402494
"102",14.1501659421083
"103",15.521673233516
"104",15.9388633688583
"105",19.189231395886
"106",20.1572599491229
"107",18.8555823330101
"108",19.9983411931006
"109",23.4493949958811
"110",21.3284494405576
"111",19.0811424433729
"112",19.9429337007116
"113",20.1894785188553
"114",18.6823924072012
"115",18.2139180537158
"116",18.0681786739893
"117",18.0227356577913
"118",18.0084714576758
"119",22.6972132786292
"120",19.4088500811324
"121",23.0851047254587
"122",19.4865316803432
"123",19.9415099948926
"124",18.5090540306945
"125",18.0727176066091
"126",17.9450813091077
"127",24.1703657565173
"128",26.0421195993452
"129",26.5669607059891
"130",25.1141288494939
"131",24.6332887344694
"132",24.4571994060323
"133",21.249412110073
"134",23.3941550748003
"135",25.6018793671771
"136",26.2496127860356
"137",26.4161812993805
"138",26.4364668963068
"139",24.8497893830633
"140",24.3481594135257
"141",25.7489108394072
"142",26.1597864366835
"143",26.2653526615623
"144",23.1492374371063
"145",22.197364785184
"146",21.9164437487907
"147",21.8426209251193
"148",23.396331108315
"149",22.308468172264
"150",20.4176671648354
"151",19.8580039662601
