"","x"
"1",32
"2",29.1109691310194
"3",27.8987839385929
"4",23.767817853061
"5",22.3934242523385
"6",21.8206065031234
"7",26.6652037485413
"8",26.0393974854755
"9",25.6823119627829
"10",25.4259837118098
"11",25.2198464875362
"12",26.7689217710851
"13",18.4518413619216
"14",16.2051634582572
"15",15.6446147774386
"16",15.5459727538033
"17",15.5683006086288
"18",15.617427303947
"19",15.6680121482894
"20",12.2693039436638
"21",13.147742613124
"22",11.722920133728
"23",11.4087035592069
"24",14.8376717335385
"25",15.7792889061809
"26",16.0278807963478
"27",16.084777131324
"28",17.8121097539286
"29",18.2461378584847
"30",18.3254587918814
"31",16.5892647861165
"32",16.1124193383458
"33",12.541948427292
"34",13.3514834247908
"35",13.6117112039195
"36",11.9913335384734
"37",11.6029262097672
"38",11.5498661839411
"39",13.3050078657508
"40",12.0748655345091
"41",11.7717419997248
"42",13.4443152789353
"43",12.1802144128368
"44",11.8582530388849
"45",13.5175307780173
"46",13.9650713984663
"47",14.0761311178091
"48",15.8173526342095
"49",14.5319282584135
"50",14.1691898334666
"51",14.0648928921675
"52",14.0332578144284
"53",14.0222862426954
"54",13.1562623125353
"55",15.5157511662838
"56",16.1316936494641
"57",14.5440622146244
"58",19.274263482036
"59",20.4842354696339
"60",20.7258355833514
"61",22.4325562921562
"62",17.631962972511
"63",19.7577284692813
"64",23.7375058629283
"65",21.2757174833217
"66",23.9994802249982
"67",22.931642619699
"68",22.5806579391341
"69",20.7152153835672
"70",23.6390662316159
"71",20.933577024496
"72",20.1889604179383
"73",23.4354308032847
"74",24.272607498818
"75",24.4460991266717
"76",26.164814846399
"77",24.838760382221
"78",26.1574141200619
"79",26.4582551490439
"80",24.7618180631212
"81",25.9992894865586
"82",24.5743987738267
"83",20.7293336218944
"84",23.1761609848845
"85",27.2920266459524
"86",30.0748652592626
"87",30.7358359999009
"88",29.097778744947
"89",28.5929605845182
"90",30.13382875292
"91",33.9349617949118
"92",31.4102385418855
"93",30.6607293561407
"94",30.4136843694876
"95",30.312396983666
"96",25.0896216056737
"97",28.8911967975934
"98",29.9169045542651
"99",31.8940059329311
"100",32.3797374182468
"101",30.7356786991935
"102",30.2661258090198
"103",35.2931138257211
"104",36.5724761118899
"105",28.2105130377471
"106",25.9775164682425
"107",25.4433318511635
"108",25.3714282416282
"109",23.6956161815409
"110",19.8793533307061
"111",24.1415228469736
"112",25.3538821134058
"113",18.8216119407208
"114",15.4467269920112
"115",14.6920182424595
"116",18.0878132301352
"117",20.8197336991341
"118",23.3179655485688
"119",23.9872902684074
"120",25.8716375965754
"121",22.8928375915697
"122",20.3644318812968
"123",19.7200543280557
"124",19.5936254116477
"125",19.6044469525736
"126",19.6471450709156
"127",21.4154306335879
"128",20.1772521776275
"129",19.8618187949338
"130",23.2445610909035
"131",18.9670521237168
"132",17.8413738740563
"133",19.3092746132346
"134",23.1764650134892
"135",22.4667602774746
"136",23.9711989680899
"137",24.3355508474181
"138",24.3890684492124
"139",20.9179693455261
"140",19.9910018147744
"141",23.2137311128327
"142",24.0676784688745
"143",20.8214579352374
"144",19.9582997414672
"145",23.1996739441994
"146",24.0595256392644
"147",20.8155500620812
"148",19.9535301029155
"149",23.1956612710665
"150",20.6115861637756
"151",14.7620065101951
