"","x"
"1",38
"2",39.4225166181013
"3",39.6170006271597
"4",36.6865325819025
"5",38.7619037685171
"6",35.580293884015
"7",31.189213481235
"8",28.8817809172912
"9",27.6572046826546
"10",29.5748432585623
"11",30.4392006207929
"12",30.7796902158686
"13",30.8665859941904
"14",28.2593055487401
"15",26.9532115681069
"16",22.4466119901641
"17",22.8801020519643
"18",25.7326800928959
"19",27.1457296625658
"20",22.6697978561245
"21",20.5217231455458
"22",19.5499584704195
"23",19.1637539033345
"24",21.638927906668
"25",20.3181956088926
"26",19.720912369133
"27",19.4837291595348
"28",21.9985905543215
"29",23.2445452083937
"30",23.8434549220529
"31",21.5377742767128
"32",20.4185898505363
"33",19.9008578306315
"34",19.6841495526204
"35",19.6148000972085
"36",19.6147267116562
"37",22.2221722290782
"38",20.9133708118568
"39",17.0530701055368
"40",21.0192098557114
"41",20.3930274871463
"42",20.0909921792821
"43",22.5304653804433
"44",23.7023337049572
"45",24.2334891231699
"46",24.4455571219733
"47",21.9253139196822
"48",16.8167254054041
"49",14.3829680379892
"50",19.7418762655516
"51",15.9526482653391
"52",14.1580769705465
"53",12.0791176050393
"54",11.1717703920439
"55",15.9978986415726
"56",18.4014978773229
"57",15.7016307346884
"58",11.8213344616881
"59",16.4412182473642
"60",16.1434182839306
"61",16.003162611783
"62",15.9421183354789
"63",14.6314213073739
"64",14.0141031957266
"65",13.7454100385066
"66",14.9374986599209
"67",15.5369624218827
"68",14.544124412709
"69",15.3601297569956
"70",14.4749248628788
"71",14.0542326062125
"72",13.8676487548561
"73",13.7970720298649
"74",13.7822765779591
"75",13.7928130482398
"76",13.8135101306968
"77",13.8370003473408
"78",13.8598725934371
"79",13.8806963321429
"80",15.1877526234821
"81",15.8175700548311
"82",16.1047858417259
"83",14.9323888289153
"84",14.3515903915749
"85",14.0724540446573
"86",13.9458133252335
"87",13.8951355666669
"88",13.8813315701066
"89",13.8845862772624
"90",13.8949822130219
"91",13.9076643953616
"92",15.2090919896245
"93",17.1235498899352
"94",18.0216621742591
"95",15.8318063039806
"96",14.739938915217
"97",15.4977726063976
"98",17.1541191852671
"99",17.9379654569479
"100",18.2825767900383
"101",19.6987017750124
"102",20.3360203806474
"103",19.297384162803
"104",20.0348947931744
"105",19.0631327952417
"106",18.559127113151
"107",18.2971219481377
"108",19.4491583067287
"109",19.9914269409833
"110",20.2271571049563
"111",19.022915354934
"112",19.7100069549433
"113",20.0304238675852
"114",20.166949738926
"115",20.2131337877684
"116",24.08278603516
"117",22.043235980668
"118",27.4437716174428
"119",29.9838023178389
"120",24.6424080078074
"121",30.9867943764172
"122",28.8165751399661
"123",27.656554513587
"124",25.7360022140842
"125",26.0570727480052
"126",27.480548997734
"127",28.1380376636505
"128",25.8348162485554
"129",25.9823144988053
"130",24.7588872215289
"131",24.1694754623236
"132",23.9007832568551
"133",23.7920346249701
"134",25.0498262638323
"135",37.2677013778529
"136",40.5105423361275
"137",41.8765035592907
"138",42.3225329151634
"139",35.8913576494974
"140",32.6449215676936
"141",40.0529374514077
"142",40.9939657652224
"143",37.4582765575329
"144",35.6563945127261
"145",41.1900705684423
"146",41.2300825327678
"147",41.1516636589736
"148",43.6054957330809
"149",44.6998960571316
"150",45.1198093075707
"151",42.6371716466669
